!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway
b2725	1.0	0.177716611669	350.0	0.211190966854				
b2724	1.0	0.177716611669	350.0	0.211190966854				
b2723	1.0	0.177716611669	350.0	0.211190966854				
b2722	1.0	0.177716611669	350.0	0.211190966854				
b2721	6.0	1.06629967002	3414.0	2.06001703097	569.0			
b2720	7.0	1.24401628169	2450.0	1.47833676798				
b2719	8.0	1.42173289335	2800.0	1.68952773483				
b2718	18.0	3.19889901005	2448.0	1.47712996245	136.0			
b2717	91.0	16.1722116619	14196.0	8.5659056156	156.0	hycI	K08315	Peptidases
b2713	1.0	0.177716611669	350.0	0.211190966854				
b2481	0.0	0.0	0.0	0.0	350	hyfA	K12136	Other enzymes
b2482	0.0	0.0	0.0	0.0	350	hyfB	K12137	Other enzymes
b2483	0.0	0.0	0.0	0.0	350	hyfC	K12138	Other enzymes
b2484	0.0	0.0	0.0	0.0	350	hyfD	K12139	Other enzymes
b2485	1.0	0.177716611669	350.0	0.211190966854	350	hyfE	K12140	Other enzymes
b2486	1.0	0.177716611669	350.0	0.211190966854	350	hyfF	K12141	Other enzymes
b2487	4.0	0.710866446677	1400.0	0.844763867416	350	hyfG	K12142	Other enzymes
b2488	9.0	1.59944950502	3150.0	1.90071870169				
b2489	6.0	1.06629967002	2100.0	1.26714580112	350	hyfI	K12144	Other enzymes
b2490	4.0	0.710866446677	1400.0	0.844763867416	350	hyfJ	K12145	Other enzymes
b2491	0.0	0.0	0.0	0.0	350	hyfR	K12146	Transcription factors
b0508	9.0	1.59944950502	2322.0	1.40110121439	258.0	hyi	K01816	TCA cycle and anaplerotic enzymes
b2726	3.0	0.533149835008	1050.0	0.633572900562				
b2727	54.0	9.59669703014	18900.0	11.4043122101				
b2728	19.0	3.37661562172	6650.0	4.01262837023				
b2729	24.0	4.26519868006	8400.0	5.0685832045				
B2730	38.0	6.75323124343	13300.0	8.02525674045				
b2712	14.0	2.48803256337	4900.0	2.95667353596				
b2873	2.0	0.355433223339	922.0	0.55633734697	461.0	hyuA	K01464	Exosome
b0828	257.0	45.673169199	82497.0	49.778917693	321.0	iaaA	K13051	Peptidases
b4328	225.0	39.9862376256	87750.0	52.9485924041	390.0	iadA	K01305	Peptidases
b2753	34.0	6.04236479676	11730.0	7.07791440342	345.0	iap	K09612	Peptidases
b3687	666.0	118.359263372	91242.0	55.0556748506	137.0	ibpA	K04080	Chaperones and folding catalysts
b3686	138.0	24.5248924104	19596.0	11.8242805328	142.0	ibpB	K04081	Chaperones and folding catalysts
b4667	0.0	0.0	0.0	0.0				
b4668	0.0	0.0	0.0	0.0				
b4665	0.0	0.0	0.0	0.0				
b4664	0.0	0.0	0.0	0.0				
b4666	0.0	0.0	0.0	0.0				
b1136	38899.0	6912.99847732	16181984.0	9764.25384736	416.0	Icd	K00031	TCA cycle and anaplerotic enzymes
b4018	147.0	26.1243419154	40278.0	24.3038564656	274.0	iclR	K13641	Transcription factors
b2889	96.0	17.0607947203	17472.0	10.5426530654	182.0	idi	K01823	Cofactor biosynthesis
b4267	9.0	1.59944950502	3087.0	1.86270432765	343.0	idnD	K00098	Other enzymes
b4268	15.0	2.66574917504	2805.0	1.69254474864	187.0	idnK	K00851	Pentose phosphate metabolism
b4266	19.0	3.37661562172	4826.0	2.91202173154	254.0	idnO	K00046	Other enzymes
b4264	60.0	10.6629967002	19920.0	12.0197830278	332.0	idnR	K06146	Transcription factors
b4265	2.0	0.355433223339	700.0	0.422381933708		idnT	K06157	Transport
b1712	5115.0	909.020468688	506385.0	305.554107858	99.0	ihfA	K04764	DNA replication control
b0912	12357.0	2196.0441704	1161558.0	700.887305934	94.0	ihfB	K05788	DNA replication control
b0026	2270.0	403.416708489	2129260.0	1284.80136595	938.0	IleS	K01870	tRNA loading
b3772	400.0	71.0866446677	205600.0	124.059607958	514.0	ilvA	K01754	Amino acid metabolism
b3671	1990.0	353.656057222	1118380.0	674.833581458	562.0	IlvB	K01652	Amino acid metabolism
b3774	29455.0	5234.64279672	14462405.0	8726.65512853	491.0	ilvC	K00053	Amino acid metabolism
b3771	675.0	119.958712877	415800.0	250.894868623	616.0	ilvD	K01687	Amino acid metabolism
b3770	2671.0	474.681069769	825339.0	498.01183255	309.0	ilvE	K00826	Amino acid metabolism
b0078	1131.0	200.997487798	184353.0	111.239109464	163.0	IlvH	K01653	Amino acid metabolism
b0077	944.0	167.764481416	541856.0	326.957407245	574.0	IlvI	K01652	Amino acid metabolism
b3766	4076.0	724.372909164	1426600.0	860.814380897				
b3769	279.0	49.5829346557	24273.0	14.6463952527	87.0	ilvM	K11258	Butanoate metabolism
b3670	1617.0	287.367761069	155232.0	93.6674176191	96.0	ilvN	K01653	Amino acid metabolism
b4669	972.0	172.740546543	340200.0	205.277619782				
b3773	33.0	5.86464818509	9768.0	5.89403818352	296.0	ilvY	K02521	Transcription factors
b2237	234.0	41.5856871306	81900.0	49.4186862438				
b0884	5683.0	1009.96350412	409176.0	246.897928724	72.0	infA	K02518	Translation factors
b3168	2855.0	507.380926316	2540950.0	1533.21624922	890.0	infB	K02519	Mitochondrial biogenesis
b1718	5470.0	972.109865831	787680.0	475.288287919	144.0	infC	K02520	Mitochondrial biogenesis
b0022	0.0	0.0	0.0	0.0				
b0021	0.0	0.0	0.0	0.0				
b0360	0.0	0.0	0.0	0.0				
b1578	0.0	0.0	0.0	0.0				
b0298	0.0	0.0	0.0	0.0				
b0299	0.0	0.0	0.0	0.0				
b4278	57.0	10.1298468652	19950.0	12.0378851107				
b0259	0.0	0.0	0.0	0.0				
b0256	0.0	0.0	0.0	0.0				
b3557	5.0	0.888583058346	1750.0	1.05595483427				
b3558	5.0	0.888583058346	1750.0	1.05595483427				
b0016	0.0	0.0	0.0	0.0				
b1432	45.0	7.99724752512	15750.0	9.50359350843				
b2622	232.0	41.2302539073	81200.0	48.9963043101				
b0537	11.0	1.95488272836	3850.0	2.32310063539				
b1140	10.0	1.77716611669	3500.0	2.11190966854				
b0281	293.0	52.0709672191	102550.0	61.8789532882				
b1345	3.0	0.533149835008	1050.0	0.633572900562				
b2349	111.0	19.7265438953	38850.0	23.4421973208				
b2442	44.0	7.81953091345	15400.0	9.29240254158				
b4326	44.0	7.81953091345	15400.0	9.29240254158				
b1160	1.0	0.177716611669	350.0	0.211190966854				
b0382	1040.0	184.825276136	364000.0	219.638605528				
b2528	1974.0	350.812591435	690900.0	416.89096857		iscA	K13628	Transfer RNA biogenesis
b2531	3324.0	590.730017189	538488.0	324.925146741	162.0	iscR	K13643	Transcription factors
b2530	5500.0	977.441364181	2222000.0	1340.76093814	404.0	iscS	K04487	Transfer RNA biogenesis
b2529	7019.0	1247.39289731	2456650.0	1482.34939635				
b2524	1140.0	202.596937303	399000.0	240.757702214				
b0421	294.0	52.2486838308	87906.0	53.0427232351	299.0	ispA	K00795	Cofactor biosynthesis
b3187	593.0	105.38595072	191539.0	115.575161715	323.0	ispB	K02523	Cofactor biosynthesis
b2747	123.0	21.8591432353	29028.0	17.5155753881	236.0	ispD	K00991	Cofactor biosynthesis
b1208	223.0	39.6308044023	63109.0	38.0801449348	283.0	ispE	K00919	Cofactor biosynthesis
b2746	445.0	79.0838921928	70755.0	42.6937624565	159.0	ispF	K01770	Cofactor biosynthesis
b2515	675.0	119.958712877	251100.0	151.514433649	372.0	ispG	K03526	Cofactor biosynthesis
b0029	409.0	72.6860941727	129244.0	77.9861866288	316.0	ispH	K03527	Cofactor biosynthesis
b0174	318.0	56.5138825108	80454.0	48.5461658494	253.0	ispU	K00806	Cofactor biosynthesis
b3672	1526.0	271.195549407	534100.0	322.277415419				
b0220	2267.0	402.883558654	793450.0	478.769921858				
b1732	1967.0	349.568575154	1481151.0	893.730604991	753.0	KatE	K03781	Other enzymes
b3942	1908.0	339.083295065	1404288.0	847.351258462	736.0	KatG	K03782	Other enzymes
b3137	2.0	0.355433223339	572.0	0.345146380116	286.0	kbaY	K08302	Carbohydrate metabolism
b3132	5.0	0.888583058346	2130.0	1.285247884	426.0	kbaZ	K16371	Carbohydrate metabolism
b3617	97.0	17.2385113319	38606.0	23.2949670468	398.0	kbl	K00639	Amino acid metabolism
b1250	123.0	21.8591432353	43050.0	25.976488923		kch	K10716	Transport
b3526	351.0	62.3785306959	108459.0	65.4444602115	309.0	kdgK	K00874	Pentose phosphate metabolism
b1827	649.0	115.338080973	227150.0	137.062937488				
b3909	2.0	0.355433223339	700.0	0.422381933708				
b0698	0.0	0.0	0.0	0.0	557.0	kdpA	K01546	Two-component system
b0697	3.0	0.533149835008	2046.0	1.23456205195	682.0	kdpB	K01547	Two-component system
b0696	8.0	1.42173289335	1520.0	0.917172198909	190.0	kdpC	K01548	Two-component system
b0695	40.0	7.10866446677	35760.0	21.5776827849	894.0	kdpD	K07646	Two-component system
b0694	52.0	9.2412638068	11700.0	7.05981232055	225.0	kdpE	K07667	Two-component system
b4513	1.0	0.177716611669	350.0	0.211190966854	350	kdpF	K01545	Two-component system
b1215	2596.0	461.352323894	737264.0	444.867134248	284.0	kdsA	K01627	Glycan metabolism
b0918	899.0	159.767233891	222952.0	134.529852692	248.0	kdsB	K00979	Glycan metabolism
b3198	313.0	55.6252994525	58844.0	35.506632153	188.0	kdsC	K03270	Glycan metabolism
b3197	470.0	83.5268074846	154160.0	93.0205698578	328.0	kdsD	K06041	Other enzymes
b2842	68.0	12.0847295935	17204.0	10.380941125	253.0	kduD	K00065	Carbohydrate metabolism
b2843	22.0	3.90976545672	6116.0	3.69041129508	278.0	kduI	K01815	Carbohydrate metabolism
b0465	122.0	21.6814266237	42700.0	25.7652979562		mscK	K05802	Transport
b3350	26.0	4.6206319034	9100.0	5.49096513821		kefB	K11747	Transport
b0047	39.0	6.9309478551	13650.0	8.23644770731		kefC	K11745	Transport
b0046	91.0	16.1722116619	31850.0	19.2183779837		kefF	K11746	Transport
b3351	66.0	11.7292963702	23100.0	13.9386038124		kefG	K11748	Transport
b2587	3937.0	699.670300142	1822831.0	1099.90126086	463.0	kgtP	K03761	Transport
b1352	4.0	0.710866446677	1400.0	0.844763867416				
b4331	6.0	1.06629967002	1104.0	0.666156649734	184.0	kptA	K07559	Transfer RNA biogenesis
b3747	75.0	13.3287458752	26250.0	15.8393225141		kup	K03549	Transport
b0342	24.0	4.26519868006	4944.0	2.9832232575	206.0	lacA	K00633	Other enzymes
b0345	129.0	22.9254429053	45150.0	27.2436347242				
b0343	2.0	0.355433223339	834.0	0.503237903875	417.0	lacY	K02532	Transport
b0344	10.0	1.77716611669	10290.0	6.20901442551	1029.0	lacZ	K01190	Carbohydrate metabolism
b4036	314.0	55.8030160642	109900.0	66.3139635922		lamB	K02024	Transport
b1192	179.0	31.8112734888	54416.0	32.8347647209	304.0	ldcA	K01297	Peptidases
b0186	73.0	12.9733126519	52049.0	31.4065103822	713.0	ldcC	K01582	Amino acid metabolism
b1380	998.0	177.361178446	328342.0	198.122469825	329.0	ldhA	K03778	Glycolysis
b4419	1.0	0.177716611669	350.0	0.211190966854				
b4421	0.0	0.0	0.0	0.0				
b4453	8.0	1.42173289335	2800.0	1.68952773483				
b2569	987.0	175.406295718	345450.0	208.445484285				
b2568	338.0	60.0682147442	109512.0	66.0798433203	324.0	lepB	K03100	Protein export
b0074	2685.0	477.169102332	1404255.0	847.33134617	523.0	LeuA	K01649	Amino acid metabolism
b0073	3334.0	592.507183305	1210242.0	730.263366021	363.0	leuB	K00052	C5-Branched dibasic acid metabolism
b0072	4284.0	761.337964391	1996344.0	1204.59948438	466.0	LeuC	K01703	Amino acid metabolism
b0071	5305.0	942.786624906	1066305.0	643.411382604	201.0	LeuD	K01704	Amino acid metabolism
b1798	14.0	2.48803256337	4900.0	2.95667353596		leuE	K11250	Transport
b0075	10282.0	1827.28220118	3598700.0	2171.46552119				
b0076	11.0	1.95488272836	3839.0	2.31646320501	349.0	leuO	K05798	Transcription factors
b0642	2074.0	368.584252602	1783640.0	1076.2533032	860.0	LeuS	K01869	tRNA loading
b4043	645.0	114.627214527	130290.0	78.6173459183	202.0	lexA	K01356	Peptidases
b2828	279.0	49.5829346557	81189.0	48.9896668798	291.0	lgt	K13292	Other enzymes
b2660	24.0	4.26519868006	8400.0	5.0685832045		lhgO	K15736	Other enzymes
b1653	16.0	2.84346578671	5600.0	3.37905546966	350	lhr	K03724	DNA repair and recombination proteins
b2411	292.0	51.8932506074	195932.0	118.22591005	671.0	ligA	K01972	DNA replication complex
b3647	2.0	0.355433223339	1010.0	0.609436790065	505.0	ligB	K01972	DNA replication complex
b0147	41.0	7.28638107844	14350.0	8.65882964102		ligT	K01975	Transfer RNA biogenesis
b0628	1101.0	195.665989448	353421.0	213.255207704	321.0	lipA	K03644	Cofactor biosynthesis
b0630	271.0	48.1612017624	57723.0	34.8302176563	213.0	lipB	K03801	Cofactor biosynthesis
b1139	151.0	26.8352083621	52850.0	31.889835995				
b3454	1162.0	206.50670276	275394.0	166.173500359	237.0	livF	K01996	Transport
b3455	819.0	145.549904957	208845.0	126.017649922	255.0	livG	K01995	Transport
b3457	708.0	125.823361062	218064.0	131.580419989	308.0	livH	K01997	Transport
b3460	22347.0	3971.43312097	8201349.0	4948.71664234	367.0	livJ	K01999	Transport
b3458	3960.0	703.75778221	1461240.0	881.716252588	369.0	livK	K01999	Transport
b3456	527.0	93.6566543497	223975.0	135.147133718	425.0	livM	K01998	Transport
b3605	316.0	56.1584492875	125136.0	75.5074080807	396.0	lldD	K00101	Glycolysis
b3603	33.0	5.86464818509	11550.0	6.96930190618		lldP	K00427	Transport
b3604	26.0	4.6206319034	6708.0	4.04762573045	258.0	lldR	K14348	Transcription factors
b0657	128.0	22.7477262937	65536.0	39.5446034393	512.0	lnt	K03820	Other enzymes
b0891	741.0	131.688009247	259350.0	156.492506439				
b1209	782.0	138.974390325	273700.0	165.15133608				
b1116	140.0	24.8803256337	55860.0	33.7060783099	399.0	lolC	K09808	Transport
b1117	337.0	59.8904981326	78521.0	47.3797883096	233.0	lolD	K09810	Transport
b1118	124.0	22.036859847	51336.0	30.9762842126	414.0	lolE	K09808	Transport
b0439	1485.0	263.909168329	1164240.0	702.505632143	784.0	Lon	K01338	Peptidases
b0222	1650.0	293.232409254	316800.0	191.157995141	192.0	gmhA	K03271	Glycan metabolism
b0116	9566.0	1700.03710723	4534284.0	2735.99949129	474.0	lpd	K00382	Exosome
b4386	182.0	32.3444233238	61516.0	37.1189243343	338.0	lplA	K03800	Cofactor biosynthesis
b2835	41.0	7.28638107844	16277.0	9.82158676424	397.0	lplT	K08227	Transport
b1677	619492.0	110094.019196	216822200.0	130831.114438		Lpp	K06078	Cell envelope
b3200	853.0	151.592269754	298550.0	180.145894726		lptA	K09774	Transport
b3201	631.0	112.139181963	152071.0	91.760061487	241.0	lptB	K06861	Transport
b3199	199.0	35.3656057222	69650.0	42.027002404		lptC	K11719	Transport
b0054	1037.0	184.292126301	362950.0	219.005032628		lptD	K04744	Transport
b0641	522.0	92.7680712914	182700.0	110.241684698		lptE	K03643	Transport
b4261	209.0	37.1427718389	73150.0	44.1389120725	350	lptF	K07091	Transport
b4262	166.0	29.5009575371	58100.0	35.0577004978	350	lptG	K11720	Transport
b0181	754.0	133.998325199	197548.0	119.201008915	262.0	lpxA	K00677	Glycan metabolism
b0182	126.0	22.3922930703	48132.0	29.0429817618	382.0	lpxB	K00748	Glycan metabolism
b0096	2844.0	505.426043587	867420.0	523.403624196	305.0	lpxC	K02535	Glycan metabolism
b0179	982.0	174.517712659	334862.0	202.056655836	341.0	lpxD	K02536	Glycan metabolism
b0524	68.0	12.0847295935	16320.0	9.84753308302	240.0	lpxH	K03269	Glycan metabolism
b0915	57.0	10.1298468652	18696.0	11.2812180466	328.0	lpxK	K00912	Glycan metabolism
b1054	168.0	29.8563907604	51408.0	31.0197292115	306.0	lpxL	K02517	Glycan metabolism
b1855	315.0	55.9807326758	101745.0	61.3932140645	323.0	lpxM	K02560	Glycan metabolism
b2378	6.0	1.06629967002	1968.0	1.18749663648	328.0	lpxP	K12974	Glycan metabolism
b2174	84.0	14.9281953802	29400.0	17.7400412157				
b2289	174.0	30.9226904305	60900.0	36.7472282326				
b0889	5813.0	1033.06666363	1028901.0	620.841705677	177.0	lrp	K03719	Transcription factors
b0027	353.0	62.7339639193	57892.0	34.9321927232	164.0	lspA	K03101	Protein export
b1513	2.0	0.355433223339	700.0	0.422381933708	350	lsrA	K10558	Transport
b1516	28.0	4.97606512674	9800.0	5.91334707191	350	lsrB	K10555	Transport
b1514	1.0	0.177716611669	350.0	0.211190966854	350	lsrC	K10556	Transport
b1515	2.0	0.355433223339	700.0	0.422381933708	350	lsrD	K10557	Transport
b1517	37.0	6.57551463176	12950.0	7.8140657736	350	lsrF	K08321	Other enzymes
b1518	51.0	9.06354719513	17850.0	10.7707393096				
b1511	12.0	2.13259934003	4200.0	2.53429160225	350	lsrK	K11216	Other enzymes
b1512	44.0	7.81953091345	15400.0	9.29240254158	350	lsrR	K11531	Transcription factors
b0870	516.0	91.7017716214	171828.0	103.681489865	333.0	ltaE	K01620	Amino acid metabolism
b2687	9292.0	1651.34275563	1588932.0	958.76595813	171.0	luxS	K07173	Amino acid metabolism
b2838	726.0	129.022260072	304920.0	183.989570323	420.0	lysA	K01586	Amino acid metabolism
b4024	2887.0	513.067857889	1296263.0	782.168675049	449.0	lysC	K00928	Amino acid metabolism
b2156	938.0	166.698181746	328300.0	198.097126909		lysP	K11733	Transport
b2839	28.0	4.97606512674	9800.0	5.91334707191				
b2890	2858.0	507.914076151	1443290.0	870.885173002	505.0	LysS	K04567	tRNA loading
b4129	315.0	55.9807326758	159075.0	95.9862944352	505.0	LysU	K04567	tRNA loading
b3580	1.0	0.177716611669	350.0	0.211190966854	350	lyxK	K00880	Carbohydrate metabolism
b0459	147.0	26.1243419154	26901.0	16.2321377124	183.0	maa	K00661	Other enzymes
b0878	134.0	23.8140259637	46900.0	28.2995895584				
b0879	54.0	9.59669703014	34992.0	21.1142694633	648.0	macB	K05685	Transport
b1479	861.0	153.014002647	486465.0	293.53432483	565.0	maeA	K00027	Glycolysis
b2463	1019.0	181.093227291	773421.0	466.684367929	759.0	maeB	K00029	TCA cycle and anaplerotic enzymes
b0394	279.0	49.5829346557	84258.0	50.8415099577	302.0	mak	K00847	Carbohydrate metabolism
b4034	682.0	121.202729158	270072.0	162.962190858	396.0	MalE	K10108	Transport
b4033	28.0	4.97606512674	14392.0	8.68417255704	514.0	malF	K10109	Transport
b4032	40.0	7.10866446677	11840.0	7.14428870729	296.0	malG	K10110	Transport
b1620	30.0	5.33149835008	10500.0	6.33572900562		malI	K16136	Transcription factors
b4035	61.0	10.8407133118	22631.0	13.6556079168	371.0	malK	K10111	Transport
b4037	282.0	50.1160844907	98700.0	59.5558526528				
b3417	744.0	132.221159082	592968.0	357.798529239	797.0	malP	K00688	Carbohydrate metabolism
b3416	220.0	39.0976545672	152680.0	92.1275337694	694.0	malQ	K00705	Carbohydrate metabolism
b3571	19.0	3.37661562172	12844.0	7.75010508078	676.0	malS	K01176	Carbohydrate metabolism
b3418	299.0	53.1372668891	269399.0	162.556100799	901.0	malT	K03556	Transcription factors
b1621	12.0	2.13259934003	6360.0	3.83764156912	530.0	malX	K02790	Transport
b1622	124.0	22.036859847	48360.0	29.1805575916	390.0	malY	K14155	Amino acid metabolism
b0403	77.0	13.6841790985	46585.0	28.1095176883	605.0	malZ	K01187	Carbohydrate metabolism
b1613	576.0	102.364768322	225216.0	135.895956546	391.0	manA	K01809	Carbohydrate metabolism
b1817	2117.0	376.226066904	683791.0	412.601378332	323.0	manX	K02793	Transport
b1818	2026.0	360.053855242	538916.0	325.183403123	266.0	manY	K02795	Transport
b1819	1997.0	354.900073504	571142.0	344.628660546	286.0	manZ	K02796	Transport
B0168	2117.0	376.226066904	740950.0	447.09127683				
b1531	394.0	70.0203449977	50826.0	30.6685488038	129.0	marA	K13632	Transcription factors
b1532	29.0	5.15378173841	10150.0	6.12453803877				
b1529	94.0	16.7053614969	32900.0	19.8519508843		marC	K05595	Transport
b1530	20.0	3.55433223339	2880.0	1.73779995583	144.0	marR	K03712	Transcription factors
b0294	0.0	0.0	0.0	0.0				
b0293	135.0	23.9917425754	47250.0	28.5107805253				
b0292	2.0	0.355433223339	700.0	0.422381933708				
b0956	360.0	63.9779802009	126000.0	76.0287480675				
b2783	229.0	40.6971040723	80150.0	48.3627314096				
b2782	123.0	21.8591432353	43050.0	25.976488923		mazF	K07171	Other enzymes
b2781	168.0	29.8563907604	44184.0	26.6607476557	263.0	mazG	K04765	Purine metabolism
b0806	128.0	22.7477262937	44800.0	27.0324437573				
b1450	56.0	9.95213025348	19600.0	11.8266941438	350	mcbR	K13654	Transcription factors
b1159	47.0	8.35268074846	16450.0	9.92597544214		mcrA	K07451	Other enzymes
b4346	123.0	21.8591432353	43050.0	25.976488923		mcrB	K07452	Other enzymes
b4345	17.0	3.02118239838	5950.0	3.59024643652				
b3028	850.0	151.059119919	297500.0	179.512321826				
b0842	50.0	8.88583058346	4600.0	2.77565270722	92.0	mdfA	K08160	Transport
b3236	16149.0	2869.94556185	5038488.0	3040.23757772	312.0	mdh	K00024	TCA cycle and anaplerotic enzymes
b0448	20.0	3.55433223339	11800.0	7.12015259679	590.0	mdlA	K06147	Transport
b0449	16.0	2.84346578671	9488.0	5.72508541003	593.0	mdlB	K06148	Transport
b2074	40.0	7.10866446677	16600.0	10.0164858565	415.0	mdtA	K07799	Two-component system
b2075	20.0	3.55433223339	20800.0	12.5507774588	1040.0	mdtB	K07788	Two-component system
b2076	11.0	1.95488272836	11275.0	6.80336614651	1025.0	mdtC	K07789	Two-component system
b2077	7.0	1.24401628169	2450.0	1.47833676798		mdtD	K18326	Two-component system
b3513	95.0	16.8830781086	33250.0	20.0631418511				
b3514	33.0	5.86464818509	11550.0	6.96930190618				
b1053	8.0	1.42173289335	3264.0	1.9695066166	408.0	mdtG	K08161	Transport
b1065	5.0	0.888583058346	2010.0	1.2128395525	402.0	mdtH	K08162	Transport
b1599	26.0	4.6206319034	9100.0	5.49096513821		mdtI	K11742	Transport
b1600	32.0	5.68693157342	11200.0	6.75811093933		mdtJ	K11743	Transport
b1663	135.0	23.9917425754	47250.0	28.5107805253		mdtK	K03327	Transport
b3710	10.0	1.77716611669	3910.0	2.35930480114	391.0	mdtL	K08163	Transport
b4337	13.0	2.3103159517	4550.0	2.7454825691				
