!!SBtab TableType='Proteomaps' Organism='eco'!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
b2542	22.0	1.21879206737	7700.0	1.75754583811	350	HcaD	K00529	Lipid and steroid metabolism
b2538	4.0	0.221598557704	1400.0	0.319553788748	350	HcaE	K05708	Amino acid metabolism
b2539	2.0	0.110799278852	344.0	0.0785189309495	172.0	HcaF	K05709	Amino acid metabolism
b2537	33.0	1.82818810105	11550.0	2.63631875717	350	HcaR	K05817	Transcription factors
b2536	116.0	6.42635817341	43964.0	10.0349019775	379.0	HcaT	K05820	Transport
b1967	335.0	18.5588792077	117250.0	26.7626298076	350	HchA		Glycolysis
b0873	4.0	0.221598557704	1400.0	0.319553788748	350	Hcp	K05601	Amino acid metabolism
b0872	18.0	0.997193509666	5796.0	1.32295268542	322.0	Hcr	K11933	Other enzymes
b2496	188.0	10.4151322121	46624.0	10.6420541761	248.0	Hda	K10763	DNA replication control
b3510	714.0	39.5553425501	249900.0	57.0403512915	350	HdeA		Stress response
b3509	191.0	10.5813311303	66850.0	15.2586934127	350	HdeB		Chaperones and folding catalysts
b3511	88.0	4.87516826948	30800.0	7.03018335246	350			
b4480	297.0	16.4536929095	103950.0	23.7268688145	350			
b1619	864.0	47.865288464	220320.0	50.2886362407	255.0	HdhA	K00076	Other enzymes
b0962	251.0	13.9053094959	171684.0	39.1873376196	684.0	HelD	K03658	DNA repair and recombination proteins
b1210	231.0	12.7973167074	96558.0	22.03962481	418.0	HemA	K02492	Cofactor biosynthesis
b0369	3626.0	200.879092558	1174824.0	268.156757366	324.0	HemB	K01698	Cofactor biosynthesis
b3805	1131.0	62.6569921907	354003.0	80.8021427701	313.0	HemC	K01749	Cofactor biosynthesis
b3804	136.0	7.53435096192	33456.0	7.63642254025	246.0	HemD	K01719	Cofactor biosynthesis
b3997	2118.0	117.336436304	749772.0	171.137488069	354.0	HemE	K01599	Cofactor biosynthesis
b2436	221.0	12.2433203131	66079.0	15.0827105762	299.0	HemF	K00228	Cofactor biosynthesis
b3850	863.0	47.8098888246	156203.0	35.6537574741	181.0	HemG	K00230	Cofactor biosynthesis
b0475	476.0	26.3702283667	152320.0	34.7674522158	320.0	HemH	K01772	Cofactor biosynthesis
b0154	4631.0	256.555730181	1972806.0	450.298308403	426.0	HemL	K01845	Amino acid metabolism
b3867	873.0	48.3638852188	398961.0	91.0639279376	457.0	HemN	K02495	Cofactor biosynthesis
b3803	1016.0	56.2860336567	399288.0	91.1385665726	393.0	HemX	K02496	Cofactor biosynthesis
b3802	798.0	44.2089122619	279300.0	63.7509808552	350			
b4175	4009.0	222.097154458	1339006.0	305.631743183	334.0	HflC	K04087	Other enzymes
b1132	763.0	42.269924882	267050.0	60.9548852037	350			
b4174	3846.0	213.067013232	1611474.0	367.823301549	419.0	HflK	K04088	Other enzymes
b4173	684.0	37.8933533673	239400.0	54.6436978759	350			
b4172	27919.0	1546.70253313	2847738.0	650.003905187	102.0	Hfq	K03666	RNA degradation
b0460	2927.0	162.1547446	1024450.0	233.833484916	350			
b4532	14.0	0.775594951963	4900.0	1.11843826062	350			
b1438	280.0	15.5118990393	98000.0	22.3687652124	350			
b3082	315.0	17.4508864192	110250.0	25.1648608639	350			
b3083	31.0	1.7173888222	10850.0	2.4765418628	350			
b1103	3872.0	214.507403857	1355200.0	309.328067508	350			
b1507	134.0	7.42355168307	46900.0	10.7050519231	350			
b1508	175.0	9.69493689953	61250.0	13.9804782577	350			
b2024	872.0	48.3084855794	213640.0	48.763908163	245.0	HisA	K01814	Amino acid metabolism
b2022	1672.0	92.6281971201	593560.0	135.481676321	355.0	HisB	K01089	Amino acid metabolism
b2021	1377.0	76.2853034895	490212.0	111.892215636	356.0	HisC	K00817	Amino acid metabolism
b2020	1430.0	79.221484379	620620.0	141.658194552	434.0	HisD	K00013	Amino acid metabolism
b2025	1002.0	55.5104387048	258516.0	59.0069766086	258.0	HisF	K02500	Amino acid metabolism
b2019	2848.0	157.778173085	851552.0	194.369048511	299.0	HisG	K00765	Amino acid metabolism
b2023	1131.0	62.6569921907	221676.0	50.5981469104	196.0	HisH	K02501	Amino acid metabolism
b2026	2356.0	130.521550487	478268.0	109.165965312	203.0	HisI	K11755	Amino acid metabolism
b2309	1763.0	97.6695643079	458380.0	104.62647549	260.0	HisJ	K10014	Transport
b2018	913.0	50.5798707959	319550.0	72.9381522817	350			
b2307	79.0	4.37657151465	18802.0	4.29160738289	238.0	HisM	K10015	Transport
b2306	241.0	13.3513131016	61937.0	14.1372878669	257.0	HisP	K10017	Transport
b2308	88.0	4.87516826948	20064.0	4.57966229817	228.0	HisQ	K10016	Transport
b2514	3774.0	209.078239193	1600176.0	365.244502474	424.0	HisS	K01892	tRNA loading
b1970	52.0	2.88078125015	18200.0	4.15419925372	350	HiuH	K07127	Purine metabolism
b1182	4.0	0.221598557704	1200.0	0.273903247498	300.0	HlyE	K11139	Bacterial toxins
b2552	984.0	54.5132451951	389664.0	88.9418625277	396.0	Hmp	K05916	Other enzymes
b1237	86090.0	4769.35495818	11794330.0	2692.08774089	137.0	Hns	K03746	Chromosome-related
b0107	1.0	0.0553996394259	461.0	0.105224497581	461.0	HofB	K02504	Secretion system
b0106	3.0	0.166198918278	1200.0	0.273903247498	400.0	HofC	K02505	Secretion system
b3395	17.0	0.94179387024	4403.0	1.00499666561	259.0	HofM	K12288	Secretion system
b3394	5.0	0.27699819713	895.0	0.204286172092	179.0	HofN	K12289	Secretion system
b3393	2.0	0.110799278852	292.0	0.0666497902246	146.0	HofO	K12290	Secretion system
b3392	0.0	0.0	0.0	0.0	134.0	HofP	K12291	Secretion system
b3391	2.0	0.110799278852	772.0	0.176211089224	386.0	HofQ	K02507	Secretion system
b4455	7.0	0.387797475981	2450.0	0.559219130309	350			
b4428	13.0	0.720195312537	4550.0	1.03854981343	350			
b4412	0.0	0.0	0.0	0.0	350			
b1562	18.0	0.997193509666	6300.0	1.43799204937	350			
b4415	2.0	0.110799278852	700.0	0.159776894374	350			
b0640	140.0	7.75594951963	48020.0	10.9606949541	343.0	HolA	K02340	DNA replication complex
b1099	218.0	12.0771213948	72812.0	16.6195360474	334.0	HolB	K02341	DNA replication complex
b4259	266.0	14.7363040873	39102.0	8.92513731973	147.0	HolC	K02339	DNA replication complex
b4372	338.0	18.725078126	46306.0	10.5694698155	137.0	HolD	K02344	DNA replication complex
b1842	1204.0	66.7011658688	91504.0	20.8860356326	76.0	HolE	K02345	DNA replication complex
b3203	1006.0	55.7320372625	352100.0	80.3677778701	350			
b0125	7860.0	435.441165888	1399080.0	319.343796258	178.0	Hpt	K00760	Purine metabolism
b1413	602.0	33.3505829344	782600.0	178.63056791	1300.0	HrpA	K03578	Other enzymes
b0148	134.0	7.42355168307	110416.0	25.2027508131	824.0	HrpB	K03579	Other enzymes
b2526	2256.0	124.981586545	1389696.0	317.201872863	616.0	HscA	K04044	Chaperones and folding catalysts
b2527	1461.0	80.9388732012	249831.0	57.0246018548	171.0	HscB	K04082	Chaperones and folding catalysts
b0650	5.0	0.27699819713	1750.0	0.399442235935	350	HscC	K04045	Chaperones and folding catalysts
b4349	2090.0	115.7852464	1136960.0	259.514196896	544.0	HsdM	K03427	Other enzymes
b4350	404.0	22.3814543281	419352.0	95.7182288708	1038.0	HsdR	K01153	Other enzymes
b4348	552.0	30.5806009631	327888.0	74.8413233464	594.0	HsdS	K01154	Other enzymes
b1379	1675.0	92.7943960384	586250.0	133.813149038	350			
b3401	6405.0	354.834690523	1883070.0	429.815823556	294.0	HslO	K04083	Chaperones and folding catalysts
b3400	676.0	37.4501562519	89908.0	20.5217443134	133.0	HslR	K04762	Chaperones and folding catalysts
b3931	9329.0	516.823236204	4132747.0	943.310686991	443.0	HslU	K03667	Chaperones and folding catalysts
b3932	6354.0	352.009308912	1118304.0	255.255914409	176.0	HslV	K01419	Peptidases
b0966	830.0	45.9817007235	290500.0	66.3074111652	350			
b3754	10.0	0.553996394259	3500.0	0.79888447187	350			
b0473	12381.0	685.902935732	7725744.0	1763.42197578	624.0	HtpG	K04079	Chaperones and folding catalysts
b1829	4504.0	249.519975974	1319672.0	301.21870536	293.0	HtpX	K03799	Peptidases
b0139	0.0	0.0	0.0	0.0	350			
b4000	86734.0	4805.03232597	7806060.0	1781.75432014	90.0	HupA	K05787	Transcription factors
b0440	74002.0	4099.6841168	6660180.0	1520.2041091	90.0	HupB	K03530	Transcription factors
b0972	1.0	0.0553996394259	372.0	0.0849100067245	372.0	HyaA	K06282	Other enzymes
b0973	1.0	0.0553996394259	597.0	0.13626686563	597.0	HyaB	K06281	Other enzymes
b0974	0.0	0.0	0.0	0.0	350			
b0975	1.0	0.0553996394259	195.0	0.0445092777185	195.0	HyaD	K03605	Peptidases
b0976	1.0	0.0553996394259	350.0	0.079888447187	350			
b0977	1.0	0.0553996394259	350.0	0.079888447187	350			
b2996	114.0	6.31555889455	39900.0	9.10728297932	350			
b2995	46.0	2.54838341359	16100.0	3.6748685706	350			
b2994	273.0	15.1241015633	154791.0	35.3314646529	567.0	HybC	K06281	Other enzymes
b2993	133.0	7.36815204365	21812.0	4.97864802869	164.0	HybD	K08567	Peptidases
b2992	116.0	6.42635817341	40600.0	9.26705987369	350			
b2991	47.0	2.60378305302	16450.0	3.75475701779	350			
b2990	194.0	10.7475300486	67900.0	15.4983587543	350			
b2997	191.0	10.5813311303	71052.0	16.2178112844	372.0	HybO	K06282	Other enzymes
b2725	0.0	0.0	0.0	0.0	350			
b2724	4.0	0.221598557704	1400.0	0.319553788748	350			
b2723	1.0	0.0553996394259	350.0	0.079888447187	350			
b2722	4.0	0.221598557704	1400.0	0.319553788748	350			
b2721	10.0	0.553996394259	5690.0	1.29875789855	569.0	HycE	K00540	Other enzymes
b2720	14.0	0.775594951963	4900.0	1.11843826062	350			
b2719	21.0	1.16339242794	7350.0	1.67765739093	350			
b2718	28.0	1.55118990393	3808.0	0.869186305395	136.0	HycH	K00540	Other enzymes
b2717	191.0	10.5813311303	29796.0	6.80101763538	156.0	HycI	K08315	Peptidases
b2713	3.0	0.166198918278	1050.0	0.239665341561	350			
b2481	0.0	0.0	0.0	0.0	350	HyfA	K12136	Other enzymes
b2482	0.0	0.0	0.0	0.0	350	HyfB	K12137	Other enzymes
b2483	0.0	0.0	0.0	0.0	350	HyfC	K12138	Other enzymes
b2484	0.0	0.0	0.0	0.0	350	HyfD	K12139	Other enzymes
b2485	0.0	0.0	0.0	0.0	350	HyfE	K12140	Other enzymes
b2486	0.0	0.0	0.0	0.0	350	HyfF	K12141	Other enzymes
b2487	4.0	0.221598557704	1400.0	0.319553788748	350	HyfG	K12142	Other enzymes
b2488	5.0	0.27699819713	1750.0	0.399442235935	350			
b2489	2.0	0.110799278852	700.0	0.159776894374	350	HyfI	K12144	Other enzymes
b2490	3.0	0.166198918278	1050.0	0.239665341561	350	HyfJ	K12145	Other enzymes
b2491	0.0	0.0	0.0	0.0	350	HyfR	K12146	Transcription factors
b0508	4.0	0.221598557704	1032.0	0.235556792849	258.0	Hyi	K01816	TCA cycle and anaplerotic enzymes
b2726	1.0	0.0553996394259	350.0	0.079888447187	350			
b2727	164.0	9.08554086585	57400.0	13.1017053387	350			
b2728	56.0	3.10237980785	19600.0	4.47375304247	350			
b2729	82.0	4.54277043292	28700.0	6.55085266933	350			
B2730	72.0	3.98877403867	25200.0	5.75196819746	350			
b2712	38.0	2.10518629818	13300.0	3.03576099311	350			
b2873	1.0	0.0553996394259	461.0	0.105224497581	461.0	HyuA	K01464	Pyrimidine metabolism
b0828	74.0	4.09957331752	23754.0	5.42191478423	321.0	IaaA	K13051	Peptidases
b4328	1637.0	90.6892097402	638430.0	145.72337525	390.0	IadA	K01305	Peptidases
b2753	99.0	5.48456430316	34155.0	7.79597118192	345.0	Iap	K09612	Peptidases
b3687	2834.0	157.002578133	388258.0	88.6209392227	137.0	IbpA	K04080	Chaperones and folding catalysts
b3686	620.0	34.3477764441	88040.0	20.0953682581	142.0	IbpB	K04081	Chaperones and folding catalysts
b4667	0.0	0.0	0.0	0.0	350			
b4668	0.0	0.0	0.0	0.0	350			
b4665	0.0	0.0	0.0	0.0	350			
b4664	0.0	0.0	0.0	0.0	350			
b4666	5.0	0.27699819713	1750.0	0.399442235935	350			
b1136	29482.0	1633.29216955	12264512.0	2799.40805482	416.0	Icd	K00031	TCA cycle and anaplerotic enzymes
b4018	519.0	28.752412862	142206.0	32.4589043448	274.0	IclR	K13641	Transcription factors
b2889	110.0	6.09396033685	20020.0	4.5696191791	182.0	Idi	K01823	Cofactor biosynthesis
b4267	8.0	0.443197115407	2744.0	0.626325425946	343.0	IdnD	K00098	Other enzymes
b4268	29.0	1.60658954335	5423.0	1.23781442599	187.0	IdnK	K00851	Pentose phosphate metabolism
b4266	50.0	2.7699819713	12700.0	2.89880936936	254.0	IdnO	K00046	Other enzymes
b4264	84.0	4.65356971178	27888.0	6.36551147186	332.0	IdnR	K06146	Transcription factors
b4265	4.0	0.221598557704	1400.0	0.319553788748	350			
b1712	11148.0	617.59518032	1103652.0	251.911555757	99.0	IhfA	K04764	DNA replication control
b0912	15238.0	844.179705572	1432372.0	326.942785355	94.0	IhfB	K05788	DNA replication control
b0026	6143.0	340.319984993	5762134.0	1315.22267927	938.0	IleS	K01870	tRNA loading
b3772	346.0	19.1682752414	177844.0	40.5933742901	514.0	IlvA	K01754	Amino acid metabolism
b3671	1207.0	66.8673647871	678334.0	154.83157124	562.0	IlvB	K01652	Amino acid metabolism
b3774	865.0	47.9206881034	424715.0	96.9423481344	491.0	IlvC	K00053	Amino acid metabolism
b3771	579.0	32.0763912276	356664.0	81.4095232214	616.0	IlvD	K01687	Amino acid metabolism
b3770	2072.0	114.78805289	640248.0	146.13833867	309.0	IlvE	K00826	Amino acid metabolism
b0078	146.0	8.08834735618	23798.0	5.4319579033	163.0	IlvH	K01653	Amino acid metabolism
b0077	115.0	6.37095853398	66010.0	15.0669611395	574.0	IlvI	K01652	Amino acid metabolism
b3766	3985.0	220.767563112	1394750.0	318.35546204	350			
b3769	59.0	3.26857872613	5133.0	1.17162114117	87.0	IlvM	K11258	Butanoate metabolism
b3670	897.0	49.693476565	86112.0	19.6552970405	96.0	IlvN	K01653	Amino acid metabolism
b4669	102.0	5.65076322144	35700.0	8.14862161307	350			
b3773	100.0	5.53996394259	29600.0	6.75628010496	296.0	IlvY	K02521	Transcription factors
b2237	369.0	20.4424669482	129150.0	29.478837012	350			
b0884	30461.0	1687.52841655	2193192.0	500.602009323	72.0	InfA	K02518	Translation factors
b3168	13806.0	764.847421914	12287340.0	2804.6186076	890.0	InfB	K02519	Translation factors
b1718	22624.0	1253.36144237	3257856.0	743.614448568	144.0	InfC	K02520	Translation factors
b0022	2.0	0.110799278852	700.0	0.159776894374	350			
b0021	2.0	0.110799278852	700.0	0.159776894374	350			
b0360	8.0	0.443197115407	2800.0	0.639107577496	350			
b1578	1.0	0.0553996394259	350.0	0.079888447187	350			
b0298	6.0	0.332397836555	2100.0	0.479330683122	350			
b0299	1.0	0.0553996394259	350.0	0.079888447187	350			
b4278	195.0	10.8029296881	68250.0	15.5782472015	350			
b0259	21.0	1.16339242794	7350.0	1.67765739093	350			
b0256	6.0	0.332397836555	2100.0	0.479330683122	350			
b3557	41.0	2.27138521646	14350.0	3.27542633467	350			
b3558	26.0	1.44039062507	9100.0	2.07709962686	350			
b0016	11.0	0.609396033685	3850.0	0.878772919057	350			
b1432	47.0	2.60378305302	16450.0	3.75475701779	350			
b2622	286.0	15.8442968758	100100.0	22.8480958955	350			
b0537	17.0	0.94179387024	5950.0	1.35810360218	350			
b1140	8.0	0.443197115407	2800.0	0.639107577496	350			
b0281	651.0	36.0651652663	227850.0	52.0073791187	350			
b1345	11.0	0.609396033685	3850.0	0.878772919057	350			
b2349	264.0	14.6255048084	92400.0	21.0905500574	350			
b2442	54.0	2.991580529	18900.0	4.3139761481	350			
b4326	7.0	0.387797475981	2450.0	0.559219130309	350			
b1160	14.0	0.775594951963	4900.0	1.11843826062	350			
b0382	350.0	19.3898737991	122500.0	27.9609565155	350			
b2528	5912.0	327.522668286	2069200.0	472.30049977	350			
b2531	5551.0	307.523398453	899262.0	205.258985127	162.0	IscR	K13643	Transcription factors
b2530	13340.0	739.031189942	5389360.0	1230.13600495	404.0	IscS	K04487	Sulfur relay system
b2529	13785.0	763.684029486	4824750.0	1101.26224447	350			
b2524	4185.0	231.847490997	1464750.0	334.333151478	350			
b0421	950.0	52.6296574546	284050.0	64.8351812099	299.0	IspA	K00795	Cofactor biosynthesis
b3187	2699.0	149.523626811	871777.0	198.985459495	323.0	IspB	K02523	Cofactor biosynthesis
b2747	485.0	26.8688251216	114460.0	26.1258047572	236.0	IspD	K00991	Cofactor biosynthesis
b1208	513.0	28.4200150255	145179.0	33.1374996405	283.0	IspE	K00919	Cofactor biosynthesis
b2746	1249.0	69.194149643	198591.0	45.3289331866	159.0	IspF	K01770	Cofactor biosynthesis
b2515	1678.0	92.9605949567	624216.0	142.478991284	372.0	IspG	K03526	Cofactor biosynthesis
b0029	1585.0	87.8084284901	500860.0	114.322650452	316.0	IspH	K03527	Cofactor biosynthesis
b0174	830.0	45.9817007235	209990.0	47.9307857851	253.0	IspU	K00806	Cofactor biosynthesis
b3672	614.0	34.0153786075	214900.0	49.0515065728	350			
b0220	1324.0	73.3491225999	463400.0	105.772304076	350			
b1732	26.0	1.44039062507	19578.0	4.46873148294	753.0	KatE	K03781	Other enzymes
b3942	2814.0	155.894585345	2071104.0	472.735092922	736.0	KatG	K03782	Other enzymes
b3137	7.0	0.387797475981	2002.0	0.45696191791	286.0	KbaY	K08302	Carbohydrate metabolism
b3132	12.0	0.664795673111	5112.0	1.16682783434	426.0	KbaZ	K00917	Carbohydrate metabolism
b3617	3729.0	206.585255419	1484142.0	338.759427957	398.0	Kbl	K00639	Amino acid metabolism
b1250	120.0	6.64795673111	42000.0	9.58661366244	350			
b3526	2326.0	128.859561305	718734.0	164.052980573	309.0	KdgK	K00874	Pentose phosphate metabolism
b1827	2240.0	124.095192314	784000.0	178.950121699	350			
b3909	3.0	0.166198918278	1050.0	0.239665341561	350			
b0698	1.0	0.0553996394259	557.0	0.12713675738	557.0	KdpA	K01546	Two-component system
b0697	3.0	0.166198918278	2046.0	0.467005036985	682.0	KdpB	K01547	Two-component system
b0696	9.0	0.498596754833	1710.0	0.390312127685	190.0	KdpC	K01548	Two-component system
b0695	68.0	3.76717548096	60792.0	13.8759385183	894.0	KdpD	K07646	Two-component system
b0694	127.0	7.03575420709	28575.0	6.52232108105	225.0	KdpE	K07667	Two-component system
b4513	0.0	0.0	0.0	0.0	350	KdpF	K01545	Two-component system
b1215	6456.0	357.660072134	1833504.0	418.502249918	284.0	KdsA	K01627	Glycan metabolism
b0918	3374.0	186.918383423	836752.0	190.990908459	248.0	KdsB	K00979	Glycan metabolism
b3198	997.0	55.2334405076	187436.0	42.7827742484	188.0	KdsC	K03270	Glycan metabolism
b3197	751.0	41.6051292089	246328.0	56.2250326248	328.0	KdsD	K06041	Other enzymes
b2842	177.0	9.80573617839	44781.0	10.2213844385	253.0	KduD	K00065	Carbohydrate metabolism
b2843	95.0	5.26296574546	26410.0	6.02815397203	278.0	KduI	K01815	Carbohydrate metabolism
b0465	744.0	41.2173317329	260400.0	59.4370047071	350			
b3350	32.0	1.77278846163	11200.0	2.55643030998	350			
b0047	58.0	3.2131790867	20300.0	4.63352993685	350			
b0046	101.0	5.59536358202	35350.0	8.06873316589	350			
b3351	69.0	3.82257512039	24150.0	5.5123028559	350			
b2587	4544.0	251.735961551	2103872.0	480.214477601	463.0	KgtP	K03761	Transport
b1352	2.0	0.110799278852	700.0	0.159776894374	350			
b4331	8.0	0.443197115407	1472.0	0.335987983598	184.0	KptA	K07559	Other enzymes
b3747	404.0	22.3814543281	141400.0	32.2749326636	350			
b0342	17.0	0.94179387024	3502.0	0.799340977283	206.0	LacA	K00633	Other enzymes
b0345	265.0	14.6809044479	92750.0	21.1704385046	350			
b0343	3.0	0.166198918278	1251.0	0.285544135517	417.0	LacY	K02532	Transport
b0344	31.0	1.7173888222	31899.0	7.28103307662	1029.0	LacZ	K01190	Carbohydrate metabolism
b4036	100.0	5.53996394259	35000.0	7.9888447187	350			
b1192	380.0	21.0518629818	115520.0	26.3677526258	304.0	LdcA	K01297	Peptidases
b0186	17.0	0.94179387024	12121.0	2.76665105244	713.0	LdcC	K01582	Amino acid metabolism
b1380	2583.0	143.097268637	849807.0	193.970747539	329.0	LdhA	K03778	Glycolysis
b4419	0.0	0.0	0.0	0.0	350			
b4421	0.0	0.0	0.0	0.0	350			
b4453	14.0	0.775594951963	4900.0	1.11843826062	350			
b2569	5939.0	329.01845855	2078650.0	474.457487844	350			
b2568	1315.0	72.8505258451	426060.0	97.2493480243	324.0	LepB	K03100	Protein export
b0074	337.0	18.6696784865	176251.0	40.229767729	523.0	LeuA	K01649	Amino acid metabolism
b0073	662.0	36.6745613	240306.0	54.8504948278	363.0	LeuB	K00052	Amino acid metabolism
b0072	780.0	43.2117187522	363480.0	82.9652936672	466.0	LeuC	K01703	Amino acid metabolism
b0071	1031.0	57.1170282481	207231.0	47.3010365686	201.0	LeuD	K01704	Amino acid metabolism
b1798	324.0	17.949483174	113400.0	25.8838568886	350			
b0075	1783.0	98.7775570964	624050.0	142.441101334	350			
b0076	11.0	0.609396033685	3839.0	0.876262139288	349.0	LeuO	K05798	Transcription factors
b0642	8069.0	447.019690528	6939340.0	1583.92313458	860.0	LeuS	K01869	tRNA loading
b4043	2752.0	152.4598077	555904.0	126.886592414	202.0	LexA	K01356	Peptidases
b2828	1509.0	83.5980558937	439119.0	100.230100115	291.0	Lgt	K13292	Other enzymes
b2660	0.0	0.0	0.0	0.0	350			
b1653	5.0	0.27699819713	1750.0	0.399442235935	350	Lhr	K03724	DNA repair and recombination proteins
b2411	2004.0	111.02087741	1344684.0	306.927762049	671.0	LigA	K01972	DNA replication complex
b3647	4.0	0.221598557704	2020.0	0.461070466622	505.0	LigB	K01972	DNA replication complex
b0147	94.0	5.20756610604	32900.0	7.50951403558	350			
b0628	11920.0	660.363701957	3826320.0	873.367894973	321.0	LipA	K03644	Cofactor biosynthesis
b0630	980.0	54.2916466374	208740.0	47.6454699023	213.0	LipB	K03801	Cofactor biosynthesis
b1139	84.0	4.65356971178	29400.0	6.71062956371	350			
b3454	331.0	18.33728065	78447.0	17.9057400471	237.0	LivF	K01996	Transport
b3455	215.0	11.9109224766	54825.0	12.5139546201	255.0	LivG	K01995	Transport
b3457	221.0	12.2433203131	68068.0	15.5367052089	308.0	LivH	K01997	Transport
