!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway
b2729	82.0	4.54277043292	28700.0	6.55085266933				
B2730	72.0	3.98877403867	25200.0	5.75196819746				
b2712	38.0	2.10518629818	13300.0	3.03576099311				
b2873	1.0	0.0553996394259	461.0	0.105224497581	461.0	hyuA	K01464	Exosome
b0828	74.0	4.09957331752	23754.0	5.42191478423	321.0	iaaA	K13051	Peptidases
b4328	1637.0	90.6892097402	638430.0	145.72337525	390.0	iadA	K01305	Peptidases
b2753	99.0	5.48456430316	34155.0	7.79597118192	345.0	iap	K09612	Peptidases
b3687	2834.0	157.002578133	388258.0	88.6209392227	137.0	ibpA	K04080	Chaperones and folding catalysts
b3686	620.0	34.3477764441	88040.0	20.0953682581	142.0	ibpB	K04081	Chaperones and folding catalysts
b4667	0.0	0.0	0.0	0.0				
b4668	0.0	0.0	0.0	0.0				
b4665	0.0	0.0	0.0	0.0				
b4664	0.0	0.0	0.0	0.0				
b4666	5.0	0.27699819713	1750.0	0.399442235935				
b1136	29482.0	1633.29216955	12264512.0	2799.40805482	416.0	Icd	K00031	TCA cycle and anaplerotic enzymes
b4018	519.0	28.752412862	142206.0	32.4589043448	274.0	iclR	K13641	Transcription factors
b2889	110.0	6.09396033685	20020.0	4.5696191791	182.0	idi	K01823	Cofactor biosynthesis
b4267	8.0	0.443197115407	2744.0	0.626325425946	343.0	idnD	K00098	Other enzymes
b4268	29.0	1.60658954335	5423.0	1.23781442599	187.0	idnK	K00851	Pentose phosphate metabolism
b4266	50.0	2.7699819713	12700.0	2.89880936936	254.0	idnO	K00046	Other enzymes
b4264	84.0	4.65356971178	27888.0	6.36551147186	332.0	idnR	K06146	Transcription factors
b4265	4.0	0.221598557704	1400.0	0.319553788748		idnT	K06157	Transport
b1712	11148.0	617.59518032	1103652.0	251.911555757	99.0	ihfA	K04764	DNA replication control
b0912	15238.0	844.179705572	1432372.0	326.942785355	94.0	ihfB	K05788	DNA replication control
b0026	6143.0	340.319984993	5762134.0	1315.22267927	938.0	IleS	K01870	tRNA loading
b3772	346.0	19.1682752414	177844.0	40.5933742901	514.0	ilvA	K01754	Amino acid metabolism
b3671	1207.0	66.8673647871	678334.0	154.83157124	562.0	IlvB	K01652	Amino acid metabolism
b3774	865.0	47.9206881034	424715.0	96.9423481344	491.0	ilvC	K00053	Amino acid metabolism
b3771	579.0	32.0763912276	356664.0	81.4095232214	616.0	ilvD	K01687	Amino acid metabolism
b3770	2072.0	114.78805289	640248.0	146.13833867	309.0	ilvE	K00826	Amino acid metabolism
b0078	146.0	8.08834735618	23798.0	5.4319579033	163.0	IlvH	K01653	Amino acid metabolism
b0077	115.0	6.37095853398	66010.0	15.0669611395	574.0	IlvI	K01652	Amino acid metabolism
b3766	3985.0	220.767563112	1394750.0	318.35546204				
b3769	59.0	3.26857872613	5133.0	1.17162114117	87.0	ilvM	K11258	Butanoate metabolism
b3670	897.0	49.693476565	86112.0	19.6552970405	96.0	ilvN	K01653	Amino acid metabolism
b4669	102.0	5.65076322144	35700.0	8.14862161307				
b3773	100.0	5.53996394259	29600.0	6.75628010496	296.0	ilvY	K02521	Transcription factors
b2237	369.0	20.4424669482	129150.0	29.478837012				
b0884	30461.0	1687.52841655	2193192.0	500.602009323	72.0	infA	K02518	Translation factors
b3168	13806.0	764.847421914	12287340.0	2804.6186076	890.0	infB	K02519	Mitochondrial biogenesis
b1718	22624.0	1253.36144237	3257856.0	743.614448568	144.0	infC	K02520	Mitochondrial biogenesis
b0022	2.0	0.110799278852	700.0	0.159776894374				
b0021	2.0	0.110799278852	700.0	0.159776894374				
b0360	8.0	0.443197115407	2800.0	0.639107577496				
b1578	1.0	0.0553996394259	350.0	0.079888447187				
b0298	6.0	0.332397836555	2100.0	0.479330683122				
b0299	1.0	0.0553996394259	350.0	0.079888447187				
b4278	195.0	10.8029296881	68250.0	15.5782472015				
b0259	21.0	1.16339242794	7350.0	1.67765739093				
b0256	6.0	0.332397836555	2100.0	0.479330683122				
b3557	41.0	2.27138521646	14350.0	3.27542633467				
b3558	26.0	1.44039062507	9100.0	2.07709962686				
b0016	11.0	0.609396033685	3850.0	0.878772919057				
b1432	47.0	2.60378305302	16450.0	3.75475701779				
b2622	286.0	15.8442968758	100100.0	22.8480958955				
b0537	17.0	0.94179387024	5950.0	1.35810360218				
b1140	8.0	0.443197115407	2800.0	0.639107577496				
b0281	651.0	36.0651652663	227850.0	52.0073791187				
b1345	11.0	0.609396033685	3850.0	0.878772919057				
b2349	264.0	14.6255048084	92400.0	21.0905500574				
b2442	54.0	2.991580529	18900.0	4.3139761481				
b4326	7.0	0.387797475981	2450.0	0.559219130309				
b1160	14.0	0.775594951963	4900.0	1.11843826062				
b0382	350.0	19.3898737991	122500.0	27.9609565155				
b2528	5912.0	327.522668286	2069200.0	472.30049977		iscA	K13628	Transfer RNA biogenesis
b2531	5551.0	307.523398453	899262.0	205.258985127	162.0	iscR	K13643	Transcription factors
b2530	13340.0	739.031189942	5389360.0	1230.13600495	404.0	iscS	K04487	Transfer RNA biogenesis
b2529	13785.0	763.684029486	4824750.0	1101.26224447				
b2524	4185.0	231.847490997	1464750.0	334.333151478				
b0421	950.0	52.6296574546	284050.0	64.8351812099	299.0	ispA	K00795	Cofactor biosynthesis
b3187	2699.0	149.523626811	871777.0	198.985459495	323.0	ispB	K02523	Cofactor biosynthesis
b2747	485.0	26.8688251216	114460.0	26.1258047572	236.0	ispD	K00991	Cofactor biosynthesis
b1208	513.0	28.4200150255	145179.0	33.1374996405	283.0	ispE	K00919	Cofactor biosynthesis
b2746	1249.0	69.194149643	198591.0	45.3289331866	159.0	ispF	K01770	Cofactor biosynthesis
b2515	1678.0	92.9605949567	624216.0	142.478991284	372.0	ispG	K03526	Cofactor biosynthesis
b0029	1585.0	87.8084284901	500860.0	114.322650452	316.0	ispH	K03527	Cofactor biosynthesis
b0174	830.0	45.9817007235	209990.0	47.9307857851	253.0	ispU	K00806	Cofactor biosynthesis
b3672	614.0	34.0153786075	214900.0	49.0515065728				
b0220	1324.0	73.3491225999	463400.0	105.772304076				
b1732	26.0	1.44039062507	19578.0	4.46873148294	753.0	KatE	K03781	Other enzymes
b3942	2814.0	155.894585345	2071104.0	472.735092922	736.0	KatG	K03782	Other enzymes
b3137	7.0	0.387797475981	2002.0	0.45696191791	286.0	kbaY	K08302	Carbohydrate metabolism
b3132	12.0	0.664795673111	5112.0	1.16682783434	426.0	kbaZ	K16371	Carbohydrate metabolism
b3617	3729.0	206.585255419	1484142.0	338.759427957	398.0	kbl	K00639	Amino acid metabolism
b1250	120.0	6.64795673111	42000.0	9.58661366244		kch	K10716	Transport
b3526	2326.0	128.859561305	718734.0	164.052980573	309.0	kdgK	K00874	Pentose phosphate metabolism
b1827	2240.0	124.095192314	784000.0	178.950121699				
b3909	3.0	0.166198918278	1050.0	0.239665341561				
b0698	1.0	0.0553996394259	557.0	0.12713675738	557.0	kdpA	K01546	Two-component system
b0697	3.0	0.166198918278	2046.0	0.467005036985	682.0	kdpB	K01547	Two-component system
b0696	9.0	0.498596754833	1710.0	0.390312127685	190.0	kdpC	K01548	Two-component system
b0695	68.0	3.76717548096	60792.0	13.8759385183	894.0	kdpD	K07646	Two-component system
b0694	127.0	7.03575420709	28575.0	6.52232108105	225.0	kdpE	K07667	Two-component system
b4513	0.0	0.0	0.0	0.0	350	kdpF	K01545	Two-component system
b1215	6456.0	357.660072134	1833504.0	418.502249918	284.0	kdsA	K01627	Glycan metabolism
b0918	3374.0	186.918383423	836752.0	190.990908459	248.0	kdsB	K00979	Glycan metabolism
b3198	997.0	55.2334405076	187436.0	42.7827742484	188.0	kdsC	K03270	Glycan metabolism
b3197	751.0	41.6051292089	246328.0	56.2250326248	328.0	kdsD	K06041	Other enzymes
b2842	177.0	9.80573617839	44781.0	10.2213844385	253.0	kduD	K00065	Carbohydrate metabolism
b2843	95.0	5.26296574546	26410.0	6.02815397203	278.0	kduI	K01815	Carbohydrate metabolism
b0465	744.0	41.2173317329	260400.0	59.4370047071		mscK	K05802	Transport
b3350	32.0	1.77278846163	11200.0	2.55643030998		kefB	K11747	Transport
b0047	58.0	3.2131790867	20300.0	4.63352993685		kefC	K11745	Transport
b0046	101.0	5.59536358202	35350.0	8.06873316589		kefF	K11746	Transport
b3351	69.0	3.82257512039	24150.0	5.5123028559		kefG	K11748	Transport
b2587	4544.0	251.735961551	2103872.0	480.214477601	463.0	kgtP	K03761	Transport
b1352	2.0	0.110799278852	700.0	0.159776894374				
b4331	8.0	0.443197115407	1472.0	0.335987983598	184.0	kptA	K07559	Transfer RNA biogenesis
b3747	404.0	22.3814543281	141400.0	32.2749326636		kup	K03549	Transport
b0342	17.0	0.94179387024	3502.0	0.799340977283	206.0	lacA	K00633	Other enzymes
b0345	265.0	14.6809044479	92750.0	21.1704385046				
b0343	3.0	0.166198918278	1251.0	0.285544135517	417.0	lacY	K02532	Transport
b0344	31.0	1.7173888222	31899.0	7.28103307662	1029.0	lacZ	K01190	Carbohydrate metabolism
b4036	100.0	5.53996394259	35000.0	7.9888447187		lamB	K02024	Transport
b1192	380.0	21.0518629818	115520.0	26.3677526258	304.0	ldcA	K01297	Peptidases
b0186	17.0	0.94179387024	12121.0	2.76665105244	713.0	ldcC	K01582	Amino acid metabolism
b1380	2583.0	143.097268637	849807.0	193.970747539	329.0	ldhA	K03778	Glycolysis
b4419	0.0	0.0	0.0	0.0				
b4421	0.0	0.0	0.0	0.0				
b4453	14.0	0.775594951963	4900.0	1.11843826062				
b2569	5939.0	329.01845855	2078650.0	474.457487844				
b2568	1315.0	72.8505258451	426060.0	97.2493480243	324.0	lepB	K03100	Protein export
b0074	337.0	18.6696784865	176251.0	40.229767729	523.0	LeuA	K01649	Amino acid metabolism
b0073	662.0	36.6745613	240306.0	54.8504948278	363.0	leuB	K00052	C5-Branched dibasic acid metabolism
b0072	780.0	43.2117187522	363480.0	82.9652936672	466.0	LeuC	K01703	Amino acid metabolism
b0071	1031.0	57.1170282481	207231.0	47.3010365686	201.0	LeuD	K01704	Amino acid metabolism
b1798	324.0	17.949483174	113400.0	25.8838568886		leuE	K11250	Transport
b0075	1783.0	98.7775570964	624050.0	142.441101334				
b0076	11.0	0.609396033685	3839.0	0.876262139288	349.0	leuO	K05798	Transcription factors
b0642	8069.0	447.019690528	6939340.0	1583.92313458	860.0	LeuS	K01869	tRNA loading
b4043	2752.0	152.4598077	555904.0	126.886592414	202.0	lexA	K01356	Peptidases
b2828	1509.0	83.5980558937	439119.0	100.230100115	291.0	lgt	K13292	Other enzymes
b2660	0.0	0.0	0.0	0.0		lhgO	K15736	Other enzymes
b1653	5.0	0.27699819713	1750.0	0.399442235935	350	lhr	K03724	DNA repair and recombination proteins
b2411	2004.0	111.02087741	1344684.0	306.927762049	671.0	ligA	K01972	DNA replication complex
b3647	4.0	0.221598557704	2020.0	0.461070466622	505.0	ligB	K01972	DNA replication complex
b0147	94.0	5.20756610604	32900.0	7.50951403558		ligT	K01975	Transfer RNA biogenesis
b0628	11920.0	660.363701957	3826320.0	873.367894973	321.0	lipA	K03644	Cofactor biosynthesis
b0630	980.0	54.2916466374	208740.0	47.6454699023	213.0	lipB	K03801	Cofactor biosynthesis
b1139	84.0	4.65356971178	29400.0	6.71062956371				
b3454	331.0	18.33728065	78447.0	17.9057400471	237.0	livF	K01996	Transport
b3455	215.0	11.9109224766	54825.0	12.5139546201	255.0	livG	K01995	Transport
b3457	221.0	12.2433203131	68068.0	15.5367052089	308.0	livH	K01997	Transport
b3460	1694.0	93.8469891875	621698.0	141.904250969	367.0	livJ	K01999	Transport
b3458	845.0	46.8126953149	311805.0	71.1703350718	369.0	livK	K01999	Transport
b3456	176.0	9.75033653896	74800.0	17.0733024274	425.0	livM	K01998	Transport
b3605	445.0	24.6528395445	176220.0	40.2226918951	396.0	lldD	K00101	Glycolysis
b3603	44.0	2.43758413474	15400.0	3.51509167623		lldP	K00427	Transport
b3604	61.0	3.37937800498	15738.0	3.59224109094	258.0	lldR	K14348	Transcription factors
b0657	442.0	24.4866406263	226304.0	51.6545004349	512.0	lnt	K03820	Other enzymes
b0891	1198.0	66.3687680322	419300.0	95.70635973				
b1209	1417.0	78.5012890665	495950.0	113.201929664				
b1116	346.0	19.1682752414	138054.0	31.5111991084	399.0	lolC	K09808	Transport
b1117	817.0	45.261505411	190361.0	43.4504134142	233.0	lolD	K09810	Transport
b1118	321.0	17.7832842557	132894.0	30.3334151442	414.0	lolE	K09808	Transport
b0439	5477.0	303.423825136	4293968.0	980.109816545	784.0	Lon	K01338	Peptidases
b0222	4159.0	230.407100372	798528.0	182.266177015	192.0	gmhA	K03271	Glycan metabolism
b0116	44872.0	2485.89262032	21269328.0	4854.78167609	474.0	lpd	K00382	Exosome
b4386	488.0	27.0350240398	164944.0	37.6489143795	338.0	lplA	K03800	Cofactor biosynthesis
b2835	100.0	5.53996394259	39700.0	9.06163243807	397.0	lplT	K08227	Transport
b1677	1191641.0	66016.4817251	417074350.0	95198.3490944		Lpp	K06078	Cell envelope
b3200	1666.0	92.2957992836	583100.0	133.094153014		lptA	K09774	Transport
b3201	1481.0	82.0468659898	356921.0	81.468184167	241.0	lptB	K06861	Transport
b3199	519.0	28.752412862	181650.0	41.4621040901		lptC	K11719	Transport
b0054	2267.0	125.590982579	793450.0	181.107109773		lptD	K04744	Transport
b0641	1403.0	77.7256941145	491050.0	112.083491403		lptE	K03643	Transport
b4261	946.0	52.4080588969	331100.0	75.5744710389	350	lptF	K07091	Transport
b4262	775.0	42.9347205551	271250.0	61.9135465699	350	lptG	K11720	Transport
b0181	2545.0	140.992082339	666790.0	152.196622	262.0	lpxA	K00677	Glycan metabolism
b0182	398.0	22.0490564915	152036.0	34.7026284472	382.0	lpxB	K00748	Glycan metabolism
b0096	5806.0	321.650306507	1770830.0	404.196739806	305.0	lpxC	K02535	Glycan metabolism
b0179	4225.0	234.063476574	1440725.0	328.84938021	341.0	lpxD	K02536	Glycan metabolism
b0524	214.0	11.8555228371	51360.0	11.7230589929	240.0	lpxH	K03269	Glycan metabolism
b0915	264.0	14.6255048084	86592.0	19.7648583395	328.0	lpxK	K00912	Glycan metabolism
b1054	938.0	51.9648617815	287028.0	65.5149177691	306.0	lpxL	K02517	Glycan metabolism
b1855	787.0	43.5995162282	254201.0	58.0220661811	323.0	lpxM	K02560	Glycan metabolism
b2378	27.0	1.4957902645	8856.0	2.02140596654	328.0	lpxP	K12974	Glycan metabolism
b2174	777.0	43.0455198339	271950.0	62.0733234643				
b2289	962.0	53.2944531277	336700.0	76.8526861939				
b0889	4901.0	271.513632826	867477.0	198.003972858	177.0	lrp	K03719	Transcription factors
b0027	1182.0	65.4823738014	193848.0	44.2463306009	164.0	lspA	K03101	Protein export
b1513	0.0	0.0	0.0	0.0	350	lsrA	K10558	Transport
b1516	8.0	0.443197115407	2800.0	0.639107577496	350	lsrB	K10555	Transport
b1514	0.0	0.0	0.0	0.0	350	lsrC	K10556	Transport
b1515	0.0	0.0	0.0	0.0	350	lsrD	K10557	Transport
b1517	20.0	1.10799278852	7000.0	1.59776894374	350	lsrF	K08321	Other enzymes
b1518	22.0	1.21879206737	7700.0	1.75754583811				
b1511	5.0	0.27699819713	1750.0	0.399442235935	350	lsrK	K11216	Other enzymes
b1512	83.0	4.59817007235	29050.0	6.63074111652	350	lsrR	K11531	Transcription factors
b0870	684.0	37.8933533673	227772.0	51.9895754077	333.0	ltaE	K01620	Amino acid metabolism
b2687	9963.0	551.9466076	1703673.0	388.867972813	171.0	luxS	K07173	Amino acid metabolism
b2838	1317.0	72.9613251239	553140.0	126.255701934	420.0	lysA	K01586	Amino acid metabolism
b4024	397.0	21.9936568521	178253.0	40.6867296469	449.0	lysC	K00928	Amino acid metabolism
b2156	2365.0	131.020147242	827750.0	188.936177597		lysP	K11733	Transport
b2839	82.0	4.54277043292	28700.0	6.55085266933				
b2890	15890.0	880.300270478	8024450.0	1831.60242866	505.0	LysS	K04567	tRNA loading
b4129	1644.0	91.0770072162	830220.0	189.499961782	505.0	LysU	K04567	tRNA loading
b3580	1.0	0.0553996394259	350.0	0.079888447187	350	lyxK	K00880	Carbohydrate metabolism
b0459	336.0	18.6142788471	61488.0	14.0348024018	183.0	maa	K00661	Other enzymes
b0878	224.0	12.4095192314	78400.0	17.8950121699				
b0879	96.0	5.31836538489	62208.0	14.1991443503	648.0	macB	K05685	Transport
b1479	1331.0	73.7369200759	752015.0	171.64945889	565.0	maeA	K00027	Glycolysis
b2463	1216.0	67.3659615419	922944.0	210.664465716	759.0	maeB	K00029	TCA cycle and anaplerotic enzymes
b0394	458.0	25.3730348571	138316.0	31.5710013175	302.0	mak	K00847	Carbohydrate metabolism
b4034	652.0	36.1205649057	258192.0	58.9330227317	396.0	MalE	K10108	Transport
b4033	25.0	1.38499098565	12850.0	2.93304727529	514.0	malF	K10109	Transport
b4032	42.0	2.32678485589	12432.0	2.83763764408	296.0	malG	K10110	Transport
b1620	102.0	5.65076322144	35700.0	8.14862161307		malI	K16136	Transcription factors
b4035	31.0	1.7173888222	11501.0	2.62513437457	371.0	malK	K10111	Transport
b4037	131.0	7.25735276479	45850.0	10.4653865815				
b3417	744.0	41.2173317329	592968.0	135.346550719	797.0	malP	K00688	Carbohydrate metabolism
b3416	222.0	12.2987199526	154068.0	35.1664379463	694.0	malQ	K00705	Carbohydrate metabolism
b3571	12.0	0.664795673111	8112.0	1.85158595309	676.0	malS	K01176	Carbohydrate metabolism
b3418	377.0	20.8856640636	339677.0	77.5321945004	901.0	malT	K03556	Transcription factors
b1621	61.0	3.37937800498	32330.0	7.37940999302	530.0	malX	K02790	Transport
b1622	179.0	9.91653545724	69810.0	15.9343214232	390.0	malY	K14155	Amino acid metabolism
b0403	90.0	4.98596754833	54450.0	12.4283598552	605.0	malZ	K01187	Carbohydrate metabolism
b1613	1879.0	104.095922481	734689.0	167.694752501	391.0	manA	K01809	Carbohydrate metabolism
b1817	2425.0	134.344125608	783275.0	178.784638487	323.0	manX	K02793	Transport
b1818	2694.0	149.246628613	716604.0	163.566802309	266.0	manY	K02795	Transport
b1819	2624.0	145.368653854	750464.0	171.295438942	286.0	manZ	K02796	Transport
B0168	9464.0	524.302187527	3312400.0	756.064264178				
b1531	1160.0	64.2635817341	149640.0	34.155734963	129.0	marA	K13632	Transcription factors
b1532	266.0	14.7363040873	93100.0	21.2503269517				
b1529	156.0	8.64234375044	54600.0	12.4625977612		marC	K05595	Transport
b1530	88.0	4.87516826948	12672.0	2.89241829358	144.0	marR	K03712	Transcription factors
b0294	4.0	0.221598557704	1400.0	0.319553788748				
b0293	174.0	9.63953726011	60900.0	13.9005898105				
b0292	5.0	0.27699819713	1750.0	0.399442235935				
b0956	601.0	33.295183295	210350.0	48.0129567594				
b2783	853.0	47.2558924303	298550.0	68.1448454505				
b2782	253.0	14.0161087748	88550.0	20.2117771383		mazF	K07171	Other enzymes
b2781	566.0	31.3561959151	148858.0	33.9772413468	263.0	mazG	K04765	Purine metabolism
b0806	6.0	0.332397836555	2100.0	0.479330683122				
b1450	7.0	0.387797475981	2450.0	0.559219130309	350	mcbR	K13654	Transcription factors
b1159	100.0	5.53996394259	35000.0	7.9888447187		mcrA	K07451	Other enzymes
b4346	334.0	18.5034795683	116900.0	26.6827413605		mcrB	K07452	Other enzymes
b4345	41.0	2.27138521646	14350.0	3.27542633467				
b3028	2863.0	158.609167676	1002050.0	228.720624296				
b0842	291.0	16.1212950729	26772.0	6.11078145169	92.0	mdfA	K08160	Transport
b3236	9529.0	527.903164089	2973048.0	678.606251807	312.0	mdh	K00024	TCA cycle and anaplerotic enzymes
b0448	75.0	4.15497295694	44250.0	10.1001822515	590.0	mdlA	K06147	Transport
b0449	70.0	3.87797475981	41510.0	9.47476983638	593.0	mdlB	K06148	Transport
b2074	93.0	5.15216646661	38595.0	8.80941319766	415.0	mdtA	K07799	Two-component system
b2075	39.0	2.16058593761	40560.0	9.25792976544	1040.0	mdtB	K07788	Two-component system
b2076	24.0	1.32959134622	24600.0	5.61501657372	1025.0	mdtC	K07789	Two-component system
b2077	10.0	0.553996394259	3500.0	0.79888447187		mdtD	K18326	Two-component system
b3513	7.0	0.387797475981	2450.0	0.559219130309				
b3514	3.0	0.166198918278	1050.0	0.239665341561				
b1053	20.0	1.10799278852	8160.0	1.86254208299	408.0	mdtG	K08161	Transport
b1065	8.0	0.443197115407	3216.0	0.734060703295	402.0	mdtH	K08162	Transport
b1599	104.0	5.76156250029	36400.0	8.30839850745		mdtI	K11742	Transport
b1600	96.0	5.31836538489	33600.0	7.66929092995		mdtJ	K11743	Transport
b1663	670.0	37.1177584154	234500.0	53.5252596153		mdtK	K03327	Transport
b3710	55.0	3.04698016842	21505.0	4.90857444788	391.0	mdtL	K08163	Transport
b4337	23.0	1.2741917068	8050.0	1.8374342853				
b4082	0.0	0.0	0.0	0.0		mdtN	K15549	Transport
b4081	0.0	0.0	0.0	0.0		mdtO	K15547	Transport
b4080	0.0	0.0	0.0	0.0		mdtP	K15550	Transport
b4119	14.0	0.775594951963	6314.0	1.44118758725	451.0	melA	K07406	Carbohydrate metabolism
b4120	3.0	0.166198918278	1050.0	0.239665341561		melB	K11104	Transport
b4118	16.0	0.886394230815	5600.0	1.27821515499				
b3930	935.0	51.7986628632	287980.0	65.7322143455	308.0	menA	K02548	Cofactor biosynthesis
b2262	3887.0	215.338398448	1107795.0	252.857206719	285.0	menB	K01661	Cofactor biosynthesis
b2261	593.0	32.8519861796	189760.0	43.3132335377	320.0	menC	K02549	Cofactor biosynthesis
b2264	166.0	9.1963401447	92296.0	21.0668117759	556.0	menD	K02551	Cofactor biosynthesis
b2260	192.0	10.6367307698	86592.0	19.7648583395	451.0	menE	K01911	Cofactor biosynthesis
b2265	165.0	9.14094050527	71115.0	16.2321912049	431.0	menF	K02552	Cofactor biosynthesis
b2263	49.0	2.71458233187	17150.0	3.91453391216	350	menH	K08680	Cofactor biosynthesis
b2328	625.0	34.6247746412	171250.0	39.0882759451	274.0	mepA	K07261	Peptidases
b4013	318.0	17.6170853374	98262.0	22.4285674214	309.0	metA	K00651	Amino acid metabolism
b3939	183.0	10.1381340149	70638.0	16.123314664	386.0	metB	K01739	Amino acid metabolism
b3008	596.0	33.0181850978	235420.0	53.735252105	395.0	metC	K01760	Amino acid metabolism
b3829	571.0	31.6331941122	429963.0	98.1402183368	753.0	metE	K00549	Amino acid metabolism
b3941	192.0	10.6367307698	56832.0	12.9720578015	296.0	metF	K00297	Other central metabolism enzymes
